what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1291094626605
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1291094626606
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1291094626606
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1291094626607
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1291094626607
os,sysinfo,,,"win32",1291094626610
arch,sysinfo,,,"x86",1291094626611
ws,sysinfo,,,"win32",1291094626611
locale,sysinfo,,,"ja_JP",1291094626611
processors,sysinfo,,,"2",1291094626611
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1291094626611
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1291094626611
java.specification.name,sysinfo,,,"Java Platform API Specification",1291094626611
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291094626611
java.specification.version,sysinfo,,,"1.6",1291094626611
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1291094626611
java.version,sysinfo,,,"1.6.0_22",1291094626611
java.vm.info,sysinfo,,,"mixed mode, sharing",1291094626611
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1291094626611
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1291094626611
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1291094626611
java.vm.specification.version,sysinfo,,,"1.0",1291094626611
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1291094626611
java.vm.version,sysinfo,,,"17.1-b03",1291094626611
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1291094630728
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1291094630771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094631826
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1291094674586
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1291094674606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094682613
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1291094682685
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1291094682687
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1291094689910
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1291094689949
opened,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094690231
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291094690274
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094690331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1291094690333
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291094693157
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094695885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094704604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094704665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094706259
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1291094711004
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291094711108
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291094711232
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1291094711379
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1291094711817
activated,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1291094714036
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094718832
activated,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1291094721249
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094721338
closed,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1291094721374
activated,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1291094722571
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094722574
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1291094722609
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1291094723657
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094723666
closed,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1291094723682
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291094724243
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1291094725405
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1291094726064
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1291094726199
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291094726557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094726625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094727534
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291094728728
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291094730767
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291094730811
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094739821
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291094742264
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291094753917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291094755075
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097269399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1291097269462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097273270
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097274892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097274944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097274974
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097275498
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291097276778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097277424
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097285430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097286079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097288563
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291097289871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097290475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097310404
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291097312833
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097313011
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291097313512
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097316874
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097316916
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291097317504
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097317738
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291097321650
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097323340
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097323379
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097338495
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097338775
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097351374
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097354123
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291097361098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097364417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097367132
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291097368398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291097380253
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291097380828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291097381036
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291097381260
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291097381486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097381677
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097381869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382368
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382401
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382434
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382466
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382602
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382634
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382668
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382733
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382799
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382899
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097382932
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097383153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097383314
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097383489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097383651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097383825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097383968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097384143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097384336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097384658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097386082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097391469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097391640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097399044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097412299
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291097415067
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097417186
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097442141
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291097442173
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291097442173
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097443722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097451260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097451828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097462652
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097463736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097467188
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097467209
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097467855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097497742
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097500326
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097502375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097503197
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097504422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097505422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097835014
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291097845831
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1291097846862
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1291097846895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097849726
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291097850156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097852834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097857740
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291097860723
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097873144
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097873267
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291097876698
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097876740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097877884
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097877981
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097879284
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291097880035
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097880209
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1291097884573
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291097892599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097892625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097893220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097893340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097893922
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291097894810
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291097894970
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097900832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097902012
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291097904534
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097904554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097905844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291097909753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291097911761
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291097925078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097925103
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097926029
