what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482683337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482701127
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482706500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482725562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482740469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482773175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482799524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482803191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482805650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482806071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482806516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291482810643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482811895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482819896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291482829155
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482831080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482862997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482865317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291482871142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482878424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482878710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482878887
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879031
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879174
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879302
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879590
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879735
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482879878
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482880023
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482880487
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482881767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482881943
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482883400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482883670
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884169
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884203
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884440
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884791
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482884950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482885126
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482885429
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482889944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482893144
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482912235
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482921905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291482929152
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482931177
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291482942467
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482943315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482943998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482949131
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1291482952595
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1291482953315
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482958362
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482958861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482958894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482958925
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482959146
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482959305
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482959482
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482959658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482960172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482960377
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482963242
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964122
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964655
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964721
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964754
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964852
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964886
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964919
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964951
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482964987
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965017
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965049
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965083
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965115
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965181
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965673
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482965848
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482966088
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482966425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482969043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1291482969648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482973671
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482981030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482983146
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291482984316
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482987497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483001573
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291483004983
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483005009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483005787
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483006405
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483014425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483023511
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483027750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483030237
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483031713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483031895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483032826
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291483034886
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483036254
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483042619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291483042663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291483042663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483043471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483052579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483053272
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483069512
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483070714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483076533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483077335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1291483077805
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483078696
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1291483088340
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1291483088916
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291483118169
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291483119256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291483120279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483130744
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483141926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483146013
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483151192
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483163638
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291483166967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483167037
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1291483167055
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483168762
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483171328
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291483176219
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483176559
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483192584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483196101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483206377
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483209162
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291483209424
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483209931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483217304
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483223867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483224081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483314552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483322312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483335861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483343033
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483348314
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483349689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483381383
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483382025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483394487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483395769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483396935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483397592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483399018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291483402021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291483402727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483405799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483416146
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291483419205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483421508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483426964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291483427013
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291483427013
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483427600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483434940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483435584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483456815
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483458467
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291483463768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483487220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483487546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291483487575
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483487797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483518380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483526132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483527961
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1291483528052
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483528294
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483532964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1291483533283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483535969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483553027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483553541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483555049
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483565005
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483566758
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483574012
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1291483575391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483576177
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291483580112
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483581863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483589906
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291483589956
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291483589956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483590431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483603581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483604250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483625914
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291483626805
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483633988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483634539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291483634552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291483634917
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483651773
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291483652341
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291483652725
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1291745548997
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1291745548998
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1291745549003
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1291745549021
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1291745549035
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1291745549047
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1291745549078
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1291745549083
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1291745549091
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1291745549111
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1291745549122
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1291745549134
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1291745549151
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1291745549168
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1291745549181
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1291745549191
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1291745549206
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1291745549233
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1291745549234
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1291745549245
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1291745549263
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1291745549264
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1291745549270
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1291745549282
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1291745549284
